2023-03-14 13:54:06,377 DEBUG   HandlerThread:27315 [system_monitor.py:probe():213] {'os': 'Linux-5.4.0-144-generic-x86_64-with-Ubuntu-18.04-bionic', 'python': '3.7.13', 'heartbeatAt': '2023-03-14T13:54:06.307549', 'startedAt': '2023-03-14T13:54:04.931087', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/tv_value_synthesis_trajopt_cartpole.py', 'codePath': 'value_gradient/tv_value_synthesis_trajopt_cartpole.py', 'git': {'remote': 'https://github.com/Daniellayeghi/Mujoco_Python_Sandbox.git', 'commit': '2ac229b88c0486b5b22ba426a5459dccd7ee23af'}, 'email': 'Daniellayeghi@gmail.com', 'root': '/home/daniel/Repos/Mujoco_Python_Sandbox', 'host': 'daniel-System-Product-Name', 'username': 'daniel', 'executable': '/home/daniel/.local/share/virtualenvs/Mujoco_Python_Sandbox-gNKKWzd6/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 1243.6794375000002, 'min': 1200.0, 'max': 4350.0}, 'cpu_freq_per_core': [{'current': 1200.153, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.051, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.007, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.703, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.92, 'min': 1200.0, 'max': 4300.0}, {'current': 1300.013, 'min': 1200.0, 'max': 4500.0}, {'current': 1300.082, 'min': 1200.0, 'max': 4500.0}, {'current': 1200.089, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.667, 'min': 1200.0, 'max': 4300.0}, {'current': 1199.899, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.192, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.038, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.048, 'min': 1200.0, 'max': 4300.0}, {'current': 1300.216, 'min': 1200.0, 'max': 4500.0}, {'current': 1300.633, 'min': 1200.0, 'max': 4500.0}], 'disk': {'total': 467.8886032104492, 'used': 235.34464263916016}, 'gpu': 'NVIDIA GeForce GTX 1080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 31.042236328125}}
2023-03-14 13:54:06,378 INFO    HandlerThread:27315 [system_monitor.py:probe():214] Finished collecting system info
2023-03-14 13:54:06,378 INFO    HandlerThread:27315 [system_monitor.py:probe():217] Publishing system info
2023-03-14 13:54:06,378 DEBUG   HandlerThread:27315 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-03-14 13:54:06,384 DEBUG   HandlerThread:27315 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-14 13:54:06,411 INFO    HandlerThread:27315 [system_monitor.py:probe():219] Finished publishing system info
2023-03-14 13:54:06,427 DEBUG   SenderThread:27315 [sender.py:send():336] send: files
2023-03-14 13:54:06,427 INFO    SenderThread:27315 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-14 13:54:06,457 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: stop_status
2023-03-14 13:54:06,458 DEBUG   SenderThread:27315 [sender.py:send():336] send: telemetry
2023-03-14 13:54:06,460 DEBUG   SenderThread:27315 [sender.py:send_request():363] send_request: stop_status
2023-03-14 13:54:06,938 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/output.log
2023-03-14 13:54:06,939 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/wandb-metadata.json
2023-03-14 13:54:06,940 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/requirements.txt
2023-03-14 13:54:06,940 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/wandb-summary.json
2023-03-14 13:54:06,977 DEBUG   SenderThread:27315 [sender.py:send():336] send: telemetry
2023-03-14 13:54:07,266 INFO    wandb-upload_0:27315 [upload_job.py:push():138] Uploaded file /tmp/tmpym48eihxwandb/8pdjakec-wandb-metadata.json
2023-03-14 13:54:08,924 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/output.log
2023-03-14 13:54:10,979 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:15,980 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:20,982 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:21,451 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:25,983 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:26,453 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:30,985 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:31,454 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:35,992 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:36,456 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:36,955 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/config.yaml
2023-03-14 13:54:41,458 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:41,515 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:46,459 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:46,517 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:51,461 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:51,518 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:54:56,463 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:54:56,520 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:01,465 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:01,522 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:06,253 DEBUG   SystemMonitor:27315 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-14 13:55:06,259 DEBUG   SenderThread:27315 [sender.py:send():336] send: stats
2023-03-14 13:55:06,467 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:07,261 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:11,468 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:12,263 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:16,470 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:17,265 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:21,472 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:22,266 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:26,474 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:27,268 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:31,475 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:32,269 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:36,263 DEBUG   SenderThread:27315 [sender.py:send():336] send: stats
2023-03-14 13:55:36,478 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:38,266 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:41,480 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:43,268 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:46,481 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:48,269 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:51,484 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:53,271 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:55:56,485 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:55:58,272 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:01,487 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:03,274 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:06,268 DEBUG   SenderThread:27315 [sender.py:send():336] send: stats
2023-03-14 13:56:06,489 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:09,271 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:11,491 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:14,273 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:16,492 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:19,275 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:21,494 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:24,276 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:26,496 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:29,278 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:31,499 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:34,280 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:36,272 DEBUG   SenderThread:27315 [sender.py:send():336] send: stats
2023-03-14 13:56:36,504 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:39,286 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:41,503 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:44,288 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:46,505 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:49,289 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:51,509 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:54,291 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:56:56,511 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: keepalive
2023-03-14 13:56:59,161 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/output.log
2023-03-14 13:56:59,618 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:57:01,164 INFO    Thread-17 :27315 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230314_135404-czgr2inf/files/output.log
2023-03-14 13:57:04,626 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:57:06,276 DEBUG   SenderThread:27315 [sender.py:send():336] send: stats
2023-03-14 13:57:10,280 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:57:15,281 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:57:20,288 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
2023-03-14 13:57:25,289 DEBUG   HandlerThread:27315 [handler.py:handle_request():144] handle_request: status_report
