2023-03-13 13:13:24,989 DEBUG   HandlerThread:3867 [system_monitor.py:probe():213] {'os': 'Linux-5.4.0-144-generic-x86_64-with-Ubuntu-18.04-bionic', 'python': '3.7.13', 'heartbeatAt': '2023-03-13T13:13:24.916711', 'startedAt': '2023-03-13T13:13:24.000060', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/tv_value_synthesis_trajopt_cartpole.py', 'codePath': 'value_gradient/tv_value_synthesis_trajopt_cartpole.py', 'git': {'remote': 'https://github.com/Daniellayeghi/Mujoco_Python_Sandbox.git', 'commit': '2ac229b88c0486b5b22ba426a5459dccd7ee23af'}, 'email': 'Daniellayeghi@gmail.com', 'root': '/home/daniel/Repos/Mujoco_Python_Sandbox', 'host': 'daniel-System-Product-Name', 'username': 'daniel', 'executable': '/home/daniel/.local/share/virtualenvs/Mujoco_Python_Sandbox-gNKKWzd6/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 1223.3403125, 'min': 1200.0, 'max': 4350.0}, 'cpu_freq_per_core': [{'current': 1200.179, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.119, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.039, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.757, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.081, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.071, 'min': 1200.0, 'max': 4300.0}, {'current': 1300.121, 'min': 1200.0, 'max': 4500.0}, {'current': 1300.0, 'min': 1200.0, 'max': 4500.0}, {'current': 1200.093, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.084, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.034, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.142, 'min': 1200.0, 'max': 4300.0}, {'current': 1201.028, 'min': 1200.0, 'max': 4300.0}, {'current': 1200.788, 'min': 1200.0, 'max': 4300.0}, {'current': 1300.315, 'min': 1200.0, 'max': 4500.0}, {'current': 1299.93, 'min': 1200.0, 'max': 4500.0}], 'disk': {'total': 467.8886032104492, 'used': 235.45042419433594}, 'gpu': 'NVIDIA GeForce GTX 1080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 31.042236328125}}
2023-03-13 13:13:24,990 INFO    HandlerThread:3867 [system_monitor.py:probe():214] Finished collecting system info
2023-03-13 13:13:24,990 INFO    HandlerThread:3867 [system_monitor.py:probe():217] Publishing system info
2023-03-13 13:13:24,990 DEBUG   HandlerThread:3867 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-03-13 13:13:24,994 DEBUG   HandlerThread:3867 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-13 13:13:25,016 INFO    HandlerThread:3867 [system_monitor.py:probe():219] Finished publishing system info
2023-03-13 13:13:25,030 DEBUG   SenderThread:3867 [sender.py:send():336] send: files
2023-03-13 13:13:25,031 INFO    SenderThread:3867 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-03-13 13:13:25,062 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: stop_status
2023-03-13 13:13:25,066 DEBUG   SenderThread:3867 [sender.py:send_request():363] send_request: stop_status
2023-03-13 13:13:25,272 DEBUG   SenderThread:3867 [sender.py:send():336] send: telemetry
2023-03-13 13:13:25,553 DEBUG   SenderThread:3867 [sender.py:send():336] send: telemetry
2023-03-13 13:13:25,689 INFO    wandb-upload_0:3867 [upload_job.py:push():138] Uploaded file /tmp/tmph7za_1wtwandb/a15x4z0e-wandb-metadata.json
2023-03-13 13:13:25,702 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/requirements.txt
2023-03-13 13:13:25,703 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/wandb-metadata.json
2023-03-13 13:13:25,704 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/output.log
2023-03-13 13:13:25,705 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_created():278] file/dir created: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/wandb-summary.json
2023-03-13 13:13:27,695 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/output.log
2023-03-13 13:13:29,555 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:13:34,557 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:13:39,559 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:13:40,052 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:13:44,560 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:13:45,054 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:13:49,562 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:13:50,055 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:13:54,569 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:13:55,057 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:13:55,728 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/config.yaml
2023-03-13 13:13:59,882 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:00,059 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:14:04,883 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:05,061 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:14:09,885 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:10,063 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: keepalive
2023-03-13 13:14:13,749 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/output.log
2023-03-13 13:14:14,750 INFO    Thread-17 :3867 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/daniel/Repos/Mujoco_Python_Sandbox/value_gradient/wandb/run-20230313_131324-bec85t0m/files/output.log
2023-03-13 13:14:15,001 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:20,002 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:24,869 DEBUG   SystemMonitor:3867 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-03-13 13:14:24,875 DEBUG   SenderThread:3867 [sender.py:send():336] send: stats
2023-03-13 13:14:25,878 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:30,880 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:35,887 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:40,888 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:45,889 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:50,891 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:14:54,879 DEBUG   SenderThread:3867 [sender.py:send():336] send: stats
2023-03-13 13:14:56,882 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:01,883 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:06,885 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:11,886 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:16,888 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:21,889 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:24,882 DEBUG   SenderThread:3867 [sender.py:send():336] send: stats
2023-03-13 13:15:27,885 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:32,887 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:37,888 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:42,890 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:47,892 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:52,893 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:15:54,886 DEBUG   SenderThread:3867 [sender.py:send():336] send: stats
2023-03-13 13:15:58,890 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:03,892 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:08,894 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:13,895 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:18,897 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:23,898 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:24,893 DEBUG   SenderThread:3867 [sender.py:send():336] send: stats
2023-03-13 13:16:29,897 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:34,899 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:39,901 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:44,902 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:49,904 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:16:54,894 DEBUG   SenderThread:3867 [sender.py:send():336] send: stats
2023-03-13 13:16:55,896 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:17:00,898 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
2023-03-13 13:17:05,900 DEBUG   HandlerThread:3867 [handler.py:handle_request():144] handle_request: status_report
